"","device_id","id_type","latitude","longitude","horizontal_accuracy","timestamp","ip_address","device_os","os_version","user_agent","country","source_id","publisher_id","app_id","location_context","geohash"
"8166","eb12b850-56c8-4761-b337-751955403a48","aaid",27.47678,-82.62092,11.58,1.6e+12,"35.139.240.185","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; SM-G970U1 Build/QP1A.190711.020)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dhvhrcvrc540"
"7285","352cf6ea-6268-4723-a536-7f5ae8da631a","aaid",29.74728,-95.741875,5.36,1.6e+12,"174.240.14.187","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; Pixel 3 Build/QQ3A.200805.001)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9v7cjr6fkwgv"
"20245","c6acade1-0579-47de-a8ed-b3a2b175aeef","aaid",42.34431,-76.8432,14,1.6e+12,"107.242.117.15","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","1a728c042afc54b0bfce2d46610289d5",NA,"dr92gks3rxss"
"12324","CC7CC29F-4E81-4C5F-ADE6-862FD18E31B9","idfa",38.815247,-77.12439,33,1.6e+12,"100.15.216.185","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","79244978b5ba2d6a2f5469a1576ac690",NA,"dqchufpepqqu"
"3625","0e0df68c-6767-417f-a491-b757d48261da","aaid",45.5999,-121.1871,91,1.6e+12,"98.245.2.107","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"c21g6m4nxv66"
"5909","d48b066a-0cdf-4faf-a45a-ff0d2bd1af38","aaid",29.5586,-98.63909,17.12,1.6e+12,"172.58.96.18","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; SM-G973U Build/QP1A.190711.020)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9v3b5kvpqd63"
"11749","c8510e16-e55b-4954-bd30-9aa3d8751896","aaid",45.002342,-93.304474,4,1.6e+12,"104.194.11.150","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","73e3af5403866d8d8e38fd28c8c143ab",NA,"cbj8hb3v8hte"
"21892","b3132abc-10a2-4d51-8e2b-a47b8311e416","aaid",33.16572,-87.47665,28,1.6e+12,"","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"djcu9mtkq6sv"
"5905","a6914448-c10d-415e-8cdb-b3e89ef3bce4","aaid",32.751236,-116.99792,24.9,1.6e+12,"72.199.204.113","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; CPH1969 Build/QP1A.190711.020)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9muf3dhtybvu"
"16883","1374ee67-768f-4454-be05-f13263177929","aaid",33.26031,-96.73689,26,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"9vgjnwy7752s"
"21544","DBDE987C-C6A8-401B-9F91-5E24B4B9FBF2","idfa",37.79217,-122.40785,12,1.6e+12,"","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9q8yyxc7673u"
"13289","BB4AC3C8-27CE-4705-B6A7-C4DF3B8E46ED","idfa",42.3353,-83.2864,24,1.6e+12,"68.48.58.92","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dpsbbfbtn0p0"
"21810","f6bf0cc2-f4b3-4a39-a333-a9fc20216c80","aaid",39.61255,-104.72926,11,1.6e+12,"","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9xj92g4rz631"
"20397","0a7a5629-8411-4088-ae0d-3587d70c4d5a","aaid",37.664192,-122.08162,11,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"9q9nmbwcu46c"
"9678","881A249B-D487-4903-9772-B1CAF7869621","idfa",28.5725,-81.1219,69,1.6e+12,"172.2.174.68","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"djn6d12yfsj6"
"12254","C18BC92F-1D18-4B9C-A03D-E700C3F4DE3A","idfa",35.543182,-82.53674,4,1.6e+12,"104.184.40.58","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","e934411bff384beee17a76c114c1f014",NA,"dnm61y6w43rt"
"14366","CC4DB1E6-A4F7-426C-989B-46DB6130DF6D","idfa",32.06302,-81.10672,3,1.6e+12,"104.0.249.109","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","73e3af5403866d8d8e38fd28c8c143ab",NA,"djwq6kgus7yj"
"9154","044b603a-0e8e-49ad-ab60-87de6acebde5","aaid",35.207207,-106.68721,8,1.6e+12,"174.62.24.155","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9wk0k328zg42"
"2085","e50047ea-00f3-4041-92d7-6d04d46012cd","aaid",40.03892,-75.04428,14.076,1.6e+12,"","Android","9","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",1,"dr4eu2f7tebm"
"10430","6AB9E391-02EE-4F90-BA88-0CFC920C3BEF","idfa",38.233276,-85.63536,55.64,1.6e+12,"107.77.236.153","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"dng1e24hzrqc"
"15899","AED04703-DAF2-4470-A5AF-A24CEE73BA8E","idfa",40.6665,-73.5455,56,1.6e+12,"174.197.132.235","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr5xq7jg9954"
"5395","f5dc06e4-071b-455c-9d7e-884703e1cdff","aaid",34.02452,-118.26367,19.83,1.6e+12,"104.32.157.121","Android","","","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9q5cscgp0wqu"
"18249","53386aef-07ef-43e0-b903-16809370f749","aaid",29.879448,-90.0542,18,1.6e+12,"100.45.129.73","Android","","","US",30,"452e95cc840058a3212ea3ce2e8a35c0704e3b60edae351fc5c64045948e3702","",1,"9vrcyz2s3hf1"
"3858","38b0e2fa-03da-4105-8dca-d6e1f1754d6c","aaid",42.52,-70.9,100,1.6e+12,"73.142.44.48","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"drt9fss0ynx4"
"20588","E214BFCE-6307-429C-8B14-6268C71703C2","idfa",41.66888,-70.148,8,1.6e+12,"187.237.25.57","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"drqj59xfc461"
"15357","577070f1-93e0-40a9-a105-0c66d38cf32e","aaid",39.01417,-94.727,6,1.6e+12,"104.10.64.46","Android","","","US",30,"91c0a87915956aee42355a77951baa7d882f83125827a7ad688ee8ed561445fa","",1,"9yutuqmfhbxq"
"7759","b88c6956-4528-4133-8c3e-658af53821c9","aaid",42.691826,-71.118225,14.32,1.6e+12,"174.242.134.15","Android","8","Dalvik/2.1.0 (Linux; U; Android 8.0.0; Pixel 2 Build/OPD3.170816.023)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"drt6vev3cjpu"
"17064","cbd41d4d-718f-44ff-a103-ceb3c56509e1","aaid",38.657223,-90.58494,4,1.6e+12,"104.0.10.225","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","73e3af5403866d8d8e38fd28c8c143ab",NA,"9yzeftq49uwe"
"13991","ac04f723-8fac-4e97-bf86-a85d15221fcc","aaid",42.04369,-87.98055,8,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"dp3rjvyd0xc4"
"14495","C82119A7-846A-4DB9-B03D-223C0FF7F371","idfa",41.630318,-87.68526,16,1.6e+12,"104.10.160.113","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","911b098294a45176fd3b52f21ae76935",NA,"dp3sudtd1mtw"
"8167","48f18705-3370-4ebb-a51a-2fc14ffeccac","aaid",43.51123,-84.16512,20.89,1.6e+12,"172.12.4.23","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; moto z4 Build/QDFS30.130-42-5-2)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dpspsbbz63px"
"16925","67ebc7c0-6f99-470b-83d5-6c01a2176516","aaid",42.60483,-114.49187,30,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"9rwd6evx4hk2"
"6608","6f9952aa-538d-4620-8e71-7cad9ba467e4","aaid",33.61436,-112.0116,31.61,1.6e+12,"172.58.21.46","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; SM-N960U Build/QP1A.190711.020)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9tbr5p79ue5b"
"22585","53f9b350-46a2-4139-adc7-0d977dd3cc50","aaid",42.63823,-71.303825,7,1.6e+12,"100.0.0.80","Android","","","US",30,"b940a9f648c7c4edf5a31b7938819d382c6b84e52dc02b0868c2089ba2f16d55","",1,"drt696n1sqn1"
"2604","c96ecea1-5116-4754-8c5b-1f58a8666bd3","aaid",40.7041,-73.6184,52,1.6e+12,"108.30.129.26","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr5xscbwwfmz"
"10375","BAFB8765-DBAC-43BE-A0C2-F78B142139F7","idfa",36.544445,-98.27117,63.77,1.6e+12,"107.77.198.118","iOS","","","US",18,"2A536D6FFD39F4E4","D3D036603E3702A5",NA,"9y6pgu9ngdr3"
"6657","caf6acd1-62e3-4f98-a911-db97ea91df60","aaid",34.1065,-117.33764,15.54,1.6e+12,"172.116.99.149","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; Pixel 3a XL Build/QQ3A.200805.001)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9qhd1bvkfb5j"
"20427","6bb90824-c7e7-4a18-8420-33db6ad93167","aaid",40.983524,-75.217125,13,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"dr690kud3fwt"
"17464","CABC5A8D-4E45-4349-8605-8FB471CFCD15","idfa",33.16192,-96.6487,47,1.6e+12,"104.11.5.21","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","9629cc61183ec65701c67e37d59de610",NA,"9vgk8syw4jsq"
"4469","d491b58f-16e4-4e23-856a-81fcfb362c24","aaid",44.9702,-93.3047,29,1.6e+12,"63.231.187.84","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9zvxuf9d6ug1"
"15417","7fa277e3-688c-4058-8083-c459bd92e90b","aaid",33.8895,-84.2921,26,1.6e+12,"172.56.5.125","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dnh0cckkesx7"
"6373","dd28baf0-fcc1-4606-8f43-04b571ff32f9","aaid",32.713585,-117.1063,42.5,1.6e+12,"68.72.213.211","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; SM-G988U Build/QP1A.190711.020)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9mudp5mf3qjx"
"7810","5226625d-ab3d-4290-9521-496e4edb6d1c","aaid",40.83191,-73.89193,20.05,1.6e+12,"162.83.148.71","Android","8","Dalvik/2.1.0 (Linux; U; Android 8.0.0; LG-LS993 Build/OPR1.170623.032)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dr72q91x15xc"
"4745","F664DCE6-B99D-499A-8978-AFDE4717DF43","idfa",39.5335,-84.3057,59,1.6e+12,"74.140.243.224","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dph0csf7qf8j"
"16709","5c64f14d-e50e-4dcc-9d1a-4c379a04febf","aaid",37.97911,-84.19282,9,1.6e+12,"104.12.27.191","Android","","","US",30,"30fc498ab153af6751e05a2c446bc6416e986e157c84fbd2c376386b7ddf0742","",1,"dnu0h1usm5ku"
"305","CE654D63-1B0B-4F4E-A856-7CE3534720FD","idfa",44.453754,-99.55305,165,1.6e+12,"208.53.224.174","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"9zchyse9vu7w"
"14632","CC7FA45E-A363-4A59-B7A5-0F4DA1BE1FEE","idfa",37.310505,-87.515,13,1.6e+12,"104.176.248.78","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","acc9e531d6ad8caaa36d6195a9af996f",NA,"dn9u281t2wnz"
"12986","e5391e94-fcf8-422c-bbdd-d3d89024516b","aaid",42.425304,-123.02875,20,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"9r8927m1q3uy"
"3679","d8d6f90c-01d3-4b7e-854b-a7c4b70bedaa","aaid",42.6581,-83.5363,91,1.6e+12,"76.122.141.138","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dpsdejdtrn5x"
"21142","0881f196-c3dc-4575-9cb2-0739f778b14c","aaid",29.5981,-95.1145,87,1.6e+12,"","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9vk27s5trmyg"
"17740","86ff6692-633a-4b3b-8da6-ac805ff8ece5","aaid",44.36488,-89.83143,40.74,1.6e+12,"66.208.69.132","Android","8.1","Dalvik/2.1.0 (Linux; U; Android 8.1.0; LM-X210CM Build/OPM1.171019.026)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"dpbh7u6u0hbp"
"20096","c8f5d407-cdb2-4acc-990e-e764c70f8da0","aaid",29.966234,-95.189926,11,1.6e+12,"104.13.64.160","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","cb67945d0c0f27f9d2269daaa320f102",NA,"9vk63zhvcyyt"
"14099","c12c5512-ddbb-4979-89aa-a5af5e4a3672","aaid",45.01271,-93.012825,35,1.6e+12,"104.194.11.114","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","d18e52e70c8d3efc8a9658fb4988c565",NA,"cbjb56q4h16v"
"2456","9BC83014-3D47-4340-A300-B83659F20B43","idfa",36.286762,-80.13122,8.2,1.6e+12,"107.77.234.168","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"dnrn2tf1xqc0"
"20896","07CF70D8-A750-4CC2-B0E6-D8B5ECBAF1AB","idfa",41.7816,-71.3897,5,1.6e+12,"172.58.223.219","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"drmjxqpe7quj"
"1405","FB5FE16B-6259-4D99-A8EC-E8CF2C913BE1","idfa",41.045197,-83.13897,9,1.6e+12,"67.54.161.18","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dpkcs0h19e5n"
"15427","8D5DB191-0346-4CC4-9A07-01A58D82769A","idfa",25.9585,-80.1381,57,1.6e+12,"99.203.100.0","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dhx58mt5nzjg"
"3509","24F1B2AF-AEE6-4B0E-BB38-4FDF3555B1F8","idfa",40.0364,-75.2219,49,1.6e+12,"107.77.204.226","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr4eb23hftv7"
"22826","23597a30-7db6-46a1-b3f2-505fad264768","aaid",39.281013,-121.66184,19.037,1.6e+12,"","Android","8.1.0","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",0,"9qcrrwbs3xeh"
"7263","48198ed9-6653-409e-8d9a-79b778204691","aaid",36.70934,-110.260124,18.16,1.6e+12,"50.38.133.15","Android","6","Dalvik/2.1.0 (Linux; U; Android 6.0; TG-L800S Build/MRA58K)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9w98ffxp2uu3"
"14491","C9EAFF0B-DD85-4CC2-82F5-55CC65AB469E","idfa",36.003914,-79.80145,6,1.6e+12,"104.1.224.158","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","cb67945d0c0f27f9d2269daaa320f102",NA,"dnrkb46652h0"
"15031","50972340-4018-489b-8ad8-a8accf99fe1d","aaid",41.484776,-87.4672,35,1.6e+12,"104.10.165.29","Android","","","US",30,"12b4d58f0ee85ca68b3a7465f1cd8cb570cb9dc89851bf049d70582bd19f43b4","",1,"dp3u18h666xt"
"10896","efd9a7da-65c2-4469-8218-4246e3d7ddcc","aaid",38.628124,-122.87815,1,1.6e+12,"","Android","","","US",24,"abdf882c25e08d9ba219fe33f17591fe","e24c17af1c270fd32eee89dc3bcea163",NA,"9qbegb4c5s3b"
"10591","7c12789d-70d3-4426-94fe-ecff9e499a2a","aaid",41.621735,-87.55384,20,1.6e+12,"","Android","10","","US",1,"a5e0511fc20559149c4a537284dbe886","68c51e782ef7b8c46aa740711859bc8a",0,"dp3sz9j0ptsw"
"7970","4f80edf9-db3c-490b-a832-bfa73acbe01b","aaid",41.204018,-85.07795,10.72,1.6e+12,"184.19.25.136","Android","9","Dalvik/2.1.0 (Linux; U; Android 9; LM-G710VM Build/PKQ1.181105.001)","US",18,"2A536D6FFD39F4E4","3A924FADE70A2718",NA,"dp7d2hbnu1dg"
"13851","3a3b8051-1d41-4ff2-9a57-e4bed148fec2","aaid",40.407322,-86.86062,9,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"dp4jz7yj8yu2"
"19394","64790350-5B41-4E72-8F6F-70D28735FA41","idfa",41.9462,-88.0758,6,1.6e+12,"67.165.137.211","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dp3qeu14m4sv"
"14181","C9574D68-3809-42A5-B720-0D477E27CF54","idfa",38.886692,-99.332596,6,1.6e+12,"104.178.116.84","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","9629cc61183ec65701c67e37d59de610",NA,"9ycm5xh5qub1"
"5885","1690f311-1837-4912-9e31-c96ef5c2401e","aaid",39.51193,-119.846016,16.31,1.6e+12,"24.176.246.117","Android","10","Dalvik/2.1.0 (Linux; U; Android 10; Pixel 3 XL Build/QQ3A.200805.001)","US",18,"2A536D6FFD39F4E4","3A924FADE70A2718",NA,"9r4bbbfv9mmd"
"512","58c79810-00b4-42d1-945b-997033d6bdc5","aaid",27.523598,-99.5072,1,1.6e+12,"","Android","","","US",18,"671552C9107F65B5","",NA,"9uchxdt0d4kr"
"17786","CFD841C2-4A50-4F99-8607-3A2286BF1497","idfa",34.08221,-118.47413,10,1.6e+12,"99.203.75.1","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"9q5cbh3z28wc"
"9351","C549AF89-A495-476E-B5B5-8DA006FE5C2E","idfa",25.8502,-80.2367,57,1.6e+12,"208.30.104.197","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dhwgn1vkm6dt"
"19352","3d1796ec-e572-47fe-9bd0-5599e1c6256a","aaid",41.52945,-93.60612,40,1.6e+12,"","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9zmkmbnne6kp"
"13701","5df373dc-3d52-4869-8dae-9135d75247eb","aaid",37.828712,-122.007744,11.79,1.6e+12,"99.7.57.226","Android","8","Dalvik/2.1.0 (Linux; U; Android 8.0.0; SM-G930U Build/R16NW)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9q9ppws8jx07"
"9186","15B0606A-A8B9-40DA-A3EB-48712D707A77","idfa",42.8836,-71.1741,17,1.6e+12,"73.238.238.239","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"drt7uqsx54nk"
"10991","7505856b-d794-4c62-a11d-232e12e11b84","aaid",35.187172,-86.09893,8,1.6e+12,"","Android","","","US",24,"abdf882c25e08d9ba219fe33f17591fe","e24c17af1c270fd32eee89dc3bcea163",NA,"dn6b0v8sjs22"
"749","734eb461-5c11-40aa-b396-b9d0447ed0b4","aaid",40.4209,-74.5584,89,1.6e+12,"96.242.84.101","Android","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr4vzqkhz395"
"10519","EEC0469D-44EA-490E-90C9-6FA09C99D6D2","idfa",42.603626,-71.634705,65,1.6e+12,"76.19.124.39","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"drt43gv0n7sc"
"6412","85C22C6E-AFAF-48F9-9842-951F460D2DDE","idfa",39.805813,-85.787125,65,1.6e+12,"107.77.209.56","iOS","","","US",18,"2A536D6FFD39F4E4","26741A7C31B16626",NA,"dp4fry7txj7d"
"15902","2B2F5531-7963-45E2-BEA0-4BFF735AE5C9","idfa",42.82,-86.15,100,1.6e+12,"99.203.1.183","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dpdexe5kx6qz"
"12883","8a3c659a-1793-4c85-a6a2-3d4738b7d055","aaid",33.00783,-96.92148,12,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"9vg5f2zutcg8"
"6091","6f54af94-dde1-49a1-b176-ffb7836f99cb","aaid",29.449633,-98.56982,204.8,1.6e+12,"107.77.189.44","Android","8","Dalvik/2.1.0 (Linux; U; Android 8.0.0; moto e5 cruise Build/OCPS27.91-32-3)","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9v1zscpssc3t"
"5006","31cde6af-91ad-4470-b1d6-1bd27453c00b","aaid",38.749237,-90.33365,9.65,1.6e+12,"174.86.43.5","Android","","","US",18,"2A536D6FFD39F4E4","225AB721E79BDBEC",NA,"9yzu2qj49mmd"
"11585","c8974f75-21b9-4980-b0db-1a920c4c20fb","aaid",45.468777,-91.09797,13,1.6e+12,"104.241.210.251","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","73e3af5403866d8d8e38fd28c8c143ab",NA,"cbp4xj26z6qc"
"16361","583cdc61-2a2c-4e52-a21f-606421c07420","aaid",37.74168,-85.88436,23,1.6e+12,"107.242.117.0","Android","","","US",30,"9887831ad1fbb707e4f74c2c769bf29bb24e0ab9fcfd2e686424260a774a9ea9","",1,"dndytwsvjr4e"
"11662","c706d289-481e-4498-919b-c6b8c7d29839","aaid",40.46929,-75.36329,13,1.6e+12,"107.77.193.9","Android","","","US",24,"79181a105bb9a94374311e2cd3400f2a","911b098294a45176fd3b52f21ae76935",NA,"dr4qjp4nsnfb"
"3287","BA9CFB10-3EED-486D-8DEB-BD7F7AC74D46","idfa",42.9102,-78.6625,56,1.6e+12,"74.77.49.26","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr8h1gxdnbty"
"16198","e42972aa-682c-4546-be21-a92bda1824c4","aaid",43.000637,-85.65119,53,1.6e+12,"","Android","","samsung;SM-T110;17","US",24,"abdf882c25e08d9ba219fe33f17591fe","ff8a1ec056f4280fd13be9d5eb4d3262",NA,"dpehdun8yedr"
"12290","C22209A2-00D0-48A7-89F9-A8EC3817DA57","idfa",34.55565,-92.50445,23,1.6e+12,"104.183.181.7","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","73e3af5403866d8d8e38fd28c8c143ab",NA,"9ynhx48m4pu6"
"2249","9F65A47F-523A-48FB-90D2-F497ECF3C426","idfa",34.421597,-119.7083,55.06,1.6e+12,"174.194.138.190","iOS","","","US",18,"2A536D6FFD39F4E4","A02C86BC7AD4759D",NA,"9q4ggfr066xt"
"19132","C7BC2BA9-1A42-4968-AFD2-4C9BD8A06866","idfa",40.7126,-74.0066,11,1.6e+12,"89.187.178.8","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dr5regw014zg"
"22759","5ad5d4ea-e3f7-48f2-aac5-3e1eab521201","aaid",41.68723,-71.12964,7,1.6e+12,"100.44.75.1","Android","","","US",30,"0d4995bff938eff0dea6cd6f41bcc1c81dbb8f39d2b65bf276a98a70766c9e6b","",1,"drmmjkuvxqc0"
"22621","5b1b58d1-2f44-48e6-bb83-290701e3af81","aaid",42.171394,-71.07022,26,1.6e+12,"100.0.116.129","Android","","","US",30,"452e95cc840058a3212ea3ce2e8a35c0704e3b60edae351fc5c64045948e3702","",1,"drmryv04pvdq"
"2568","94C2DC47-7618-4D06-AB8F-34F67B15D70C","idfa",35.2369,-80.8957,96,1.6e+12,"8.37.43.178","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"dnq2rnttcd71"
"22937","5a9555ed-e5df-467d-93b4-d4524014dbcf","aaid",29.03021,-81.29186,48,1.6e+12,"","Android","","","US",24,"907602dad23f9b70a59dbfe7c62f0be1","2bfef19b8fdbfe3b5bf0cd388831d0df",NA,"djnjnhv14r3y"
"823","FA5D7BD7-011A-49D0-9CA9-64B27FE5A490","idfa",34.1554,-118.5957,15,1.6e+12,"104.35.133.190","iOS","","","US",31,"17f29b073143d8cd97b5bbe492bdeffec1c5fee55cc1fe2112c8b9335f8b6121","",NA,"9q5dm3c1xgfm"
"14746","CC2A30CE-FBF7-4309-8E10-B1301B1A30DA","idfa",31.943382,-102.37547,23,1.6e+12,"104.183.154.138","iOS","","","US",24,"79181a105bb9a94374311e2cd3400f2a","f9f081a9eb245f3984c22a55d634808e",NA,"9txjwrh7ww43"
"10972","5799FBCC-12B8-4023-AD76-38CB2E34BD8B","idfa",35.6738,-78.766685,65,1.6e+12,"76.204.60.91","iOS","","WRAL%20Weather/5.8.26.563 CFNetwork/975.0.3 Darwin/18.2.0","US",24,"abdf882c25e08d9ba219fe33f17591fe","1388f5fbd74464bfc4bb211973967596",NA,"dnrfzw5ygnw6"
"22559","59fcfb15-d3f1-4226-bc89-305741ff172f","aaid",42.01927,-70.73433,7,1.6e+12,"100.0.170.47","Android","","","US",30,"d38cfe38cb5184c11739b5fbe7fc453f4b00c47a345cc96d9db773e44de616ce","",1,"drmxn3ku48j2"
"11335","fa242cf1-274f-4a3e-a8fd-102606a40b8c","aaid",38.44519,-75.06458,2099.999,1.6e+12,"107.77.204.143","Android","10","Mozilla/5.0 (Linux; Android 10; SM-G960U Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML like Gecko) Version/4.0 Chrome/85.0.4183.127 Mobile Safari/537.36","US",24,"8b9b2a36b50aaabc1a7691242322d5c8","ff98238ab6f10eb54a7f5dd6f86cd2c9",NA,"dqfdeyexkqyj"
